K15+250
0	1335.436
0.01099999999999568	1335.436
2.820999999999998	1335.365
5.792999999999992	1335.431
5.859999999999999	1335.637
6.384999999999991	1335.633
6.4539999999999935	1335.321
6.645999999999987	1331.966
9.35799999999999	1331.912
15.880999999999993	1331.802
23.353999999999992	1331.992
27.71999999999999	1331.876
28.71999999999999	1331.608
29.71999999999999	1331.34
30.71999999999999	1331.17
31.71999999999999	1331.151
32.71999999999999	1331.132
33.71999999999999	1331.113
34.71999999999999	1331.095
35.71999999999999	1331.076
36.71999999999999	1331.057
37.71999999999999	1331.038
38.71999999999999	1331.019
39.71999999999999	1331.001
40.71999999999999	1330.982
41.71999999999999	1330.963
42.71999999999999	1330.944
43.71999999999999	1330.925
44.71999999999999	1330.906
45.71999999999999	1330.888
46.71999999999999	1330.869
47.71999999999999	1330.912
48.71999999999999	1330.97
49.71999999999999	1331.028
50.71999999999999	1331.086
51.71999999999999	1331.144
52.71999999999999	1331.202
53.71999999999999	1331.26
54.71999999999999	1331.317
55.71999999999999	1331.375
56.71999999999999	1331.383
57.71999999999999	1331.34
58.71999999999999	1331.298
59.71999999999999	1331.255
60.71999999999999	1331.212
61.71999999999999	1331.17
62.71999999999999	1331.127
63.71999999999999	1331.085
64.72	1331.042
65.719	1331.008
66.719	1330.977
67.71799999999999	1331.019
68.719	1331.029
69.719	1331.018
70.71799999999999	1331.006
71.71799999999999	1330.995
72.71799999999999	1330.983
73.71799999999999	1330.971
74.567	1330.96
74.71799999999999	1330.96
75.71799999999999	1330.948
76.71799999999999	1330.937
77.717	1330.925
78.71799999999999	1330.913
79.71799999999999	1330.902
80.717	1330.89
81.71799999999999	1330.879
82.71799999999999	1330.867
83.717	1330.855
84.71799999999999	1330.844
85.717	1330.832
86.71799999999999	1330.821
87.71799999999999	1330.809
88.717	1330.795
89.71799999999999	1330.778
90.71699999999998	1330.76
91.71699999999998	1330.743
92.71799999999999	1330.725
93.71699999999998	1330.708
94.71799999999999	1330.691
95.71799999999999	1330.673
96.71699999999998	1330.656
97.71799999999999	1330.638
98.71699999999998	1330.621
99.71699999999998	1330.604
100.71799999999999	1330.586
101.71699999999998	1330.565
102.71799999999999	1330.517
103.71699999999998	1330.469
104.71699999999998	1330.421
105.71799999999999	1330.39
106.71699999999998	1330.391
107.71699999999998	1330.392
108.71699999999998	1330.401
109.71699999999998	1330.412
110.71699999999998	1330.422
111.716	1330.432
112.716	1330.443
113.71699999999998	1330.453
114.716	1330.463
115.716	1330.463
116.716	1330.463
117.716	1330.463
118.71699999999998	1330.463
119.71199999999999	1330.848
120.69999999999999	1331.832
121.69899999999998	1332.005
122.69899999999998	1332.179
123.69899999999998	1332.353
124.69899999999998	1332.538
125.231	1332.844
127.698	1332.861
128.42399999999998	1332.8
129.69799999999998	1332.824
130.69799999999998	1332.868
131.69799999999998	1332.912
132.69799999999998	1332.957
133.40699999999998	1332.523
137.486	1332.43
139.60899999999998	1332.779
139.77999999999997	1332.548
140.11399999999998	1332.551
140.293	1332.72
140.613	1332.752
140.656	1333.211
140.938	1333.256
141.17	1334.703
141.175	1334.747
141.209	1335.094
141.797	1335.109
141.82	1335.123
141.821	1334.972
144.90699999999998	1334.892
144.92	1334.867
149.72199999999998	1334.839
151.17399999999998	1334.971
151.195	1334.971
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
